sclerosis patient
score matching
secondary bacterial
secondary infections
secondary school
sectional survey
self-reported symptoms
serum amyloid
serum ferritin
severe covid
severe novel
severe pulmonary
sierra leone
silico drug
silico investigation
sleep disorders
social needs
socioeconomic disparities
spectrum disorders
statin use
strategies among
structure-based drug
student mental
subcutaneous tocilizumab
suicide prevention
support system
surgery residents
survival rate
suspected sars-cov-2
swab testing
syndromic surveillance
systemic autoimmune
telemedicine services
telogen effluvium
tested positive
testing strategies
thrombotic risk
time course
tmprss2 expression
tomography scan
transcriptase polymerase
translational research
transmitted infections
traumatic brain
trend analysis
trial protocol
two sides
updated meta-analysis
urgent dental
urological surgery
using clinical
using routine
vaccine protects
vaccine research
versus standard
vessel occlusion
virus neutralization
virus replication
waiting list
wearing masks
whole-genome sequencing
without respiratory
years old
young man
2019 outcomes
2019-ncov epidemic
3cl protease
academic institution
ace2 gene
ace2 protein
across europe
acute cholecystitis
acute generalized
acute necrotizing
added value
admission rates
advanced practice
aerosol containment
aerosol dispersion
airborne infection
allocating scarce
ambient temperature
among brazilian
among elderly
among emergency
among parents
anti-inflammatory properties
antibiotic stewardship
antibody prevalence
anticancer treatment
antimalarial drugs
anxiety disorders
aortic aneurysm
april-may 2020
arterial thrombotic
artery dissection
astrazeneca vaccine
asylum seekers
autoimmune disease
basic science
beneficial effect
biological treatment
block sars-cov-2
brief overview
bronchial epithelial
cancer therapy
carbon dioxide
cardiac arrests
cardiovascular implications
cardiovascular patients
care access
care network
care policy
case-fatality rate
cell distribution
cerebrovascular events
cesarean delivery
child care
childhood cancer
china based
chinese children
chinese expert
chinese society
choice experiment
cigarette smoking
cleveland clinic
clinical decision-making
clinical relevance
clinical skills
clinical update
clinical use
clinically relevant
closely related
cochrane corner
cognitive behavioral
college student
communicable diseases
community healthcare
community level
community resilience
computational investigation
confinement due
contact-tracing apps
continuing professional
coping behaviors
coping mechanisms
coronavirus epidemics
coronavirus spread
correctional facilities
countries using
cov-2 main
covid-19 antibodies
covid-19 antigen
covid-19 cardiovascular
covid-19 cause
covid-19 could
covid-19 curve
covid-19 effect
covid-19 experiences
covid-19 immunity
covid-19 makes
covid-19 pandemic-
covid-19 perspective
covid-19 policies
covid-19 pregnant
covid-19 risks
covid-19 situation
covid-19 studies
covid-19 travel
covid-19 triage
covid-19-related cytokine
covid-19-related death
covid-19-related stress
covid19 infection
covid19 patients
cranial nerve
critical issues
current perspective
current perspectives
czech republic
damage caused
data-driven approach
dental clinics
dermatologic manifestations
dermatological manifestations
desperate times
diarrhea virus
different covid-19
digital teaching
discrete choice
disease diagnosis
disease using
disorder among
distancing interventions
double burden
early 2020
early evidence
ehealth literacy
electronic cigarette
elevated d-dimer
emotional intelligence
endocrine surgery
endoscopy unit
entry receptor
environmental pollution
environmental sustainability
epidemic peak
epidemic using
epidemiological surveillance
evidence-based approach
evolving covid-19
exanthematous pustulosis
excess all-cause
exit strategies
expression profiling
extended use
extracorporeal life
extraordinary times
face covid-19
faecal immunochemical
failure secondary
fatal cases
fatigue syndrome
february 2021
fever clinics
first manifestation
flow assay
flow tests
focus group
fractional derivative
functional status
future practice
general surgical
generalized exanthematous
genetic variation
germicidal irradiation
global pandemics
global south
global threat
glucose control
google search
gynecologic cancer
h1n1 influenza
health agencies
health benefits
health challenge
health sector
health-care professionals
healthy individuals
heart surgery
hematological parameters
high rate
high sensitivity
high-flow oxygen
high-income countries
hospitalization rates
host responses
human leukocyte
human tissues
human-to-human transmission
immediate psychological
immune thrombocytopenic
immunocompromised patient
immunological features
immunomodulatory effects
incidence rates
indirect impact
induced lockdown
infarction care
inflammatory cytokines
influenza season
informal settlements
inhibitory effect
initial manifestation
inject drugs
inpatient psychiatry
international guidelines
international multicenter
italian tertiary
job loss
joint statement
key considerations
laboratory abnormalities
late complication
learning health
levels among
lifestyle behaviors
liver damage
living donor
lockdown exit
long-term exposure
longitudinal survey
low-molecular-weight heparin
lower extremity
lung tissues
managing cancer
march-july 2020
mathematical analysis
mayo clinic
mechanical ventilators
media users
mediating effects
medical device
medical management
medical masks
medical records
methylene blue
metropolitan region
mexican population
middle-income country
missed opportunities
modeling covid-19
molecular dynamic
move forward
multicenter analysis
multimodality imaging
national early
nationwide population-based
negative affect
negative conversion
negative emotions
negative sars-cov-2
nephrotic syndrome
nerve stimulation
network study
neurosurgery department
neutralization test
neutralize sars-cov-2
new treatment
new virus
non-hospitalized patients
non-intensive care
noncommunicable diseases
noninvasive respiratory
novel case
novel use
nurse leaders
nurse practitioner
observational data
observational prospective
off-label use
old drug
oncologic surgery
ongoing pandemic
ophthalmic practice
organ dysfunction
organ injury
outpatient treatment
outside hubei
paidu decoction
palliative medicine
pandemic affect
pandemic caused
pandemic could
pandemic peak
pandemic risk
pathogenic coronaviruses
patient receiving
patients living
patients outside
pay attention
pediatric urology
periodontal disease
persistent sars-cov-2
personal view
persons living
pfizer-biontech covid-19
pharmacological treatment
physical function
physician burnout
pneumonia epidemic
policy changes
portal vein
possible transmission
post-pandemic world
potent inhibitor
potential anti-covid-19
potential benefit
potential effect
potential link
potential protective
potential roles
powered air-purifying
practice regarding
predict clinical
presidential address
pressure ulcers
preventing infection
prevention strategy
preventive medicine
primary human
primary schools
private practice
promising approach
prospective analysis
prospective clinical
protection measures
psychological response
psychosocial support
qualitative interview
quality control
quantitative evaluation
quasi-experimental study
radiological characteristics
rapid qualitative
rapid screening
rapidly changing
rational design
reactive arthritis
real-world evidence
recent trends
recombinant sars-cov-2
related pneumonia
remote care
remote consultations
remote teaching
reproductive system
requiring invasive
research ethics
research trends
response measures
rhythm society
right time
risk analysis
risks associated
river delta
road map
sars-cov-2 antigens
sars-cov-2 b.1.1.7
sars-cov-2 based
sars-cov-2 binding
sars-cov-2 case
sars-cov-2 envelope
sars-cov-2 evolution
sars-cov-2 non-structural
sars-cov-2 surveillance
sars-cov-2 targets
scarce medical
scientific statement
sclerosis treated
screening strategies
screening test
secondary prevention
serological assay
serological response
serological test
severe clinical
severity assessment
sex hormones
shared decision
short-term impact
silico evaluation
silico molecular
situation report
skeletal muscle
skin reactions
smartphone app
social inequalities
social stigma
southwest ethiopia
state-of-the-art review
streptococcus pneumoniae
structural heart
structural insights
study conducted
study sars-cov-2
successful use
superior mesenteric
surgical residency
syndrome caused
system inhibition
system resilience
systematic analysis
systemic racism
telephone consultations
temporal trends
term care
tertiary academic
test positivity
testing results
text mining
therapeutic challenges
therapeutic targeting
third trimester
thoracic society
three patients
thromboembolic risk
thyroid cancer
tocilizumab versus
top five
transport media
treatment considerations
treatment delays
treatment recommendations
two weeks
ultraviolet germicidal
unfractionated heparin
unique opportunity
universal sars-cov-2
university medical
vaccination program
vaccine uptake
ventricular thrombus
viral disease
viral genome
viral pandemic
viral pandemics
viral transport
virtual surgical
viruses including
vulnerable patients
western countries
work environment
young patients
youth mental
zika virus
2019 acute
2020 coronavirus
abdominal aortic
academic tertiary
accurate diagnosis
active covid-19
acute exacerbation
acute liver
acute pericarditis
acute transverse
adult inpatients
adult respiratory
affected patients
age differences
age distribution
air conditioning
air disinfection
allogeneic hematopoietic
alopecia areata
alpha-1 antitrypsin
alternative medicine
ambulatory patients
among african
among indian
among men
among u.s
amplification tests
analysis approach
angeles county
animal coronaviruses
animal model
anti-covid-19 drug
anti-inflammatory therapy
antibodies targeting
antibody therapy
antiviral compounds
antiviral therapies
aplastic anemia
approach based
approach towards
autoimmune hemolytic
autoimmune hepatitis
bacterial co-infections
balancing act
barrier function
based approach
baseline characteristics
battling covid-19
behavioral therapy
biologic treatment
black americans
black lives
bleeding disorders
botulinum toxin
brazilian adults
burnout syndrome
cancer diagnoses
cancer hospital
candidate drugs
cardiac electrophysiology
cardiac surgeons
care beds
care data
care nurses
care quality
care research
care resource
care utilization
care workforce
cases reported
central role
cerebral palsy
changing patterns
children admitted
chinese university
clinical correlates
clinical covid-19
clinical ethics
clinical examination
clinical phenotypes
clinical types
clinically suspected
cluster randomized
co2 emissions
coagulation parameters
coding-complete genome
community acquired
community mobility
community-based cross-sectional
community-dwelling older
compartmental model
complete genome
complications associated
comprehensive systematic
computational approaches
computational methods
concise review
concomitant covid-19
contingency plan
continuing education
continuing medical
controlled comparison
convalescent individuals
convenience sample
coronado study
coronavirus replication
coronavirus-19 pandemic
coronavirus-infected pneumonia
could reduce
covid-19 anosmia
covid-19 change
covid-19 disruption
covid-19 early
covid-19 fatalities
covid-19 hospitalizations
covid-19 immune
covid-19 pandemic-an
covid-19 precautions
covid-19 shelter-in-place
covid-19 storm
covid-19 syndrome
crisis intervention
critically-ill patients
cruise ships
current practice
cytokine profile
dark side
data using
death anxiety
decision analysis
declares global
dental practices
dental procedures
department attendances
deprivation therapy
dermatologic surgery
descriptive cross-sectional
developing world
diagnostic challenges
diagnostic laboratory
different age
different stages
digital eye
digital media
digital pathology
disease associated
disease covid-19
disorders among
distancing policies
doubling time
drug treatments
early findings
early results
eating behavior
economic growth
economic impacts
economic implications
eeg findings
eight months
elevated liver
emergency physician
emergency service
emerging adults
emerging pathogens
emotional responses
empirical evidence
endemic coronaviruses
endoscopy units
endotracheal tube
enveloped viruses
environmental effects
epidemic among
epidemic spreading
epidemiological parameters
epstein-barr virus
equation modeling
essential health
ethical guidelines
ethnic differences
evidence supporting
exercise testing
eye strain
f-fdg pet/ct
facial nerve
facial palsy
factor analysis
family clusters
febrile neutropenia
fecal microbiota
feline infectious
first lockdown
fluid dynamics
food waste
front-line nurses
future covid-19
future outbreaks
gender equity
generating procedures
genetic analysis
genetic variations
german university
glucocorticoid therapy
glucose levels
government responses
great britain
greater risk
guidance statement
haemodialysis patients
haemolytic anaemia
health intervention
health solutions
health survey
healthcare resource
heat inactivation
henan province
herpes simplex
high sars-cov-2
high-dose vitamin
high-risk covid-19
high-risk patients
histopathological features
hiv epidemic
home staff
hospital resources
host immunity
host range
hot spots
human antibody
human bronchial
human sars-cov-2
human serum
hyperacute stroke
imaging characteristics
imaging manifestations
immune activation
immunity passports
immunocompetent patient
immunosorbent assay
impact survey
important considerations
in-hospital outcomes
incidence rate
income inequality
infectious peritonitis
infectious sars-cov-2
inflammatory cytokine
inflammatory factors
influenza vaccines
influenza-like illness
information overload
information system
inhibiting sars-cov-2
initial clinical
initial experiences
injury patterns
innocent bystander
inpatient use
insomnia among
interim guidelines
international travel
italian hospital
kidney function
king county
kurdistan region
laboratory features
labour market
large cross-sectional
lavage fluid
learning approaches
learning environment
liver enzymes
lockdown effect
logistic regression
long covid-19
long-term consequences
longitudinal assessment
lung pathology
major cities
major risk
male patient
mask mandates
mast cells
maternity services
may predict
medical abortion
medical sciences
medical supplies
medical training
medical university
medicine department
medicine departments
metabolic diseases
metropolitan city
mobile app
mobile cabin
mobile phones
modelling covid-19
molecular assays
molecular modelling
monitoring system
moving average
multi-system inflammatory
multicenter case
multicentre observational
multicentric study
multiple introductions
nanopore sequencing
nasopharyngeal sars-cov-2
national data
natriuretic peptide
natural product
needs among
negative patients
neonatal covid-19
neurodevelopmental disorders
neurologic disorders
neurological manifestation
neuropsychiatric disorders
neuropsychiatric manifestations
new delhi
new evidence
new opportunity
new perspectives
newborn care
non-communicable disease
non-randomized clinical
nonsevere covid-19
north west
northeast brazil
nosocomial spread
novel antiviral
novel approaches
novel coronavirus-infected
novel inhibitors
nutrition support
obstetric anesthesia
occupational therapy
online questionnaire
ophthalmic surgery
ophthalmology practice
opioid epidemic
opioid treatment
oral anticoagulants
oral surgery
organ damage
organization declares
oropharyngeal swab
otolaryngology residency
outpatient department
outpatient settings
oxygen delivery
paediatric dental
panbio covid-19
pancreatic injury
pandemic across
pandemic diseases
pandemic health
pandemic may
pandemic research
pandemic sars-cov-2
pathogenic human
pathogenic mechanisms
patient flow
patient perceptions
patient population
patient-centered care
patients may
patients referred
patients reveals
patients taking
pediatric care
pictorial essay
pilot randomized
platelet count
pneumocystis jirovecii
pneumonia outbreak
policy response
polyethylene glycol
poor covid-19
positive cases
positive rate
possible association
possible covid-19
possible vertical
postgraduate medical
potent neutralizing
potential biomarker
potential health
potential solutions
practical guidelines
practical tips
practice toward
practice towards
predictive role
preliminary evidence
preparedness among
presenting feature
pressure injuries
preventing sars-cov-2
prevention among
prevention efforts
primary percutaneous
primary prevention
private health
probable covid-19
prone ventilation
prospective case-control
protease serine
protease tmprss2
protect health
protective effects
protective face
protein-protein interaction
pseudotyped virus
psychological first
psychological needs
pulmonary angiography
quantitative detection
radiology residency
randomised trials
rapid establishment
rapid serological
rare presentation
real world
real-life experience
recent covid-19
receptor blockade
recombinant human
recovery period
recurrent positive
reduced mortality
regenerative medicine
regional differences
religious coping
representative survey
reproduction numbers
research response
resilience among
resource management
respiratory function
respiratory illnesses
respiratory syndrome-related
reveals potential
right ventricle
rna vaccines
rna virus
roche cobas
safe return
sample collection
sars-cov-2 acute
sars-cov-2 detected
sars-cov-2 induces
sars-cov-2 infects
sars-cov-2 laboratory
sars-cov-2 mutation
sars-cov-2 neutralization
sars-cov-2 patient
sars-cov-2 receptors
sars-cov-2 research
sars-cov-2 reveals
say experts
scientific community
screening program
screening strategy
screening system
seasonal coronaviruses
second pandemic
secondary hemophagocytic
serum antibody
severe course
sexual minority
shelter-in-place orders
shift assignments
shock syndrome
short-term effects
short-term forecasting
short-term outcome
simulation training
single tertiary
single-cell analysis
six countries
skin damage
skin rash
smoke evacuation
social norms
solid tumors
somatic symptoms
southern india
spatiotemporal analysis
special section
spinal surgery
spiritual care
stability analysis
standard operating
statin therapy
steroid therapy
structural biology
structural proteins
study across
study evaluating
study shows
sudden death
surface contamination
surgery outcomes
surgery procedures
surgery program
surgical residents
system manifestations
systems approach
targeting covid-19
test performance
test result
testing centers
therapeutic efficacy
therapy strategies
three different
tissue plasminogen
tocilizumab administration
tocilizumab therapy
toll-like receptor
tomography angiography
transfusion medicine
treat sars-cov-2
treatment approaches
treatment modalities
trends data
tuberculosis control
two decades
two italian
type iii
u.s. adults
u.s. health
ultrasound score
umbrella review
underlying conditions
underlying diseases
unexpected covid-19
urol 2020
vaccination strategy
vaccine administration
vaccine confidence
vagus nerve
value chains
valve implantation
ventricular septal
viral kinetics
viral nucleic
viral pathogenesis
virtual medical
virucidal activity
virus outbreak
virus spread
vitro antiviral
wahrend der
west china
wildlife trade
workers caring
workers managing
york healthcare
"characteristics" associated
100 patients
2019 presenting
2019 testing
28-day mortality
accuracy study
ace2 binding
acid tests
across different
active learning
acute abdominal
acute chest
acute lower
acute medical
acute upper
acute viral
adolescent health
adult cardiac
adult congenital
adverse covid-19
aerosol-generating procedure
africa region
alveolar damage
among american
among bangladeshi
among health-care
among international
among pediatric
analysis study
analytical sensitivity
anca-associated vasculitis
angiotensin-converting enzyme-2
anti-inflammatory effects
antibiotic resistance
antiviral potential
antiviral properties
aortic stenosis
artificial intelligence-based
associated fatty
asthmatic patients
asymptomatic carrier
autoimmune inflammatory
automated chemiluminescent
awareness among
barre syndrome
bat coronavirus
behaviours among
biologic therapies
biological therapy
blood products
blood spot
blood-brain barrier
brain death
brain organoids
brave new
burkina faso
cabin hospital
calmette-guerin vaccination
calmette-guerin vaccine
canadian perspective
cancer centers
candida auris
car t-cell
cardiac disease
cardiology department
cardiovascular clinical
cardiovascular considerations
cardiovascular effects
care admission
care admissions
care amidst
care teams
case-fatality rates
cases among
cell arteritis
cell death
cell lines
cellular therapy
central venous
chest radiographic
chez les
childhood obesity
children related
china hospital
chinese healthcare
chinese nurses
chinese residents
chronic health
chronic hemodialysis
city health
climatic factors
clinical benefit
clinical development
clinical factors
clinical nutrition
clinical observation
clinical perspective
clinical picture
clinical setting
clinically significant
close contact
collaborative effort
college hospital
combat viral
community based
community hospitals
community mitigation
community participation
community response
community sample
comparative clinical
comparative effectiveness
comprehensive overview
conditions among
confirmed patients
consultation-liaison psychiatry
control guidelines
coronary heart
coronavirus health
coronavirus-19 disease
covid 2019
covid infection
covid-19 affecting
covid-19 classification
covid-19 coinfection
covid-19 encephalopathy
covid-19 epidemiological
covid-19 evolution
covid-19 first
covid-19 following
covid-19 growth
covid-19 interstitial
covid-19 intervention
covid-19 lock-down
covid-19 medications
covid-19 outpatients
covid-19 outside
covid-19 pcr
covid-19 pediatric
covid-19 personal
covid-19 protection
covid-19 reporting
covid-19 requires
covid-19 serology
covid-19 special
covid-19 study
covid-19 survey
covid-19 threat
covid-19 tracheostomy
covid-19 transmissibility
covid-19 unit
crisis within
cross-sectional questionnaire
curb covid-19
current challenges
current data
current recommendations
current sars-cov-2
current smoking
dans les
data driven
data protection
data science
data system
death toll
deceased covid-19
demographic factors
dental services
design approach
diagnostic delay
diffuse alveolar
digital transformation
direct oral
disaster preparedness
disaster response
disease due
disease spread
disease treated
disease treatment
distance education
dna vaccine
donor liver
droplet spread
drug designing
drug reaction
dynamic simulation
dynamics approach
early coronavirus
early life
early months
early mortality
early recovery
early sign
early transmission
east london
eastern india
eating behaviors
editorial comment
editorial commentary
effect estimates
elective orthopedic
elevated cardiac
elsi-covid-19 initiative
emergency declaration
emergency intubation
emerging pandemic
emerging therapeutic
emotional health
encephalitis associated
endocrine system
endoscopic retrograde
energy calculations
environmental conditions
environmental impact
environmental impacts
epidemic area
epidemic curve
epidemic response
epidemiologic characteristics
epidemiological trends
epithelial cell
ethical dilemma
evidence-based practice
evolutionary analysis
evolving role
experimental evidence
fair allocation
family planning
family violence
fatal outcomes
fatty acid
features associated
fecal-oral transmission
financial markets
first detection
first four
first line
first presentation
first week
five sars-cov-2
food industry
foramen ovale
foreign body
four patients
fragility fractures
french national
french university
frontline doctors
function test
functional impairment
fusion inhibitor
gansu province
gastrointestinal cancer
gastrointestinal disorders
gene therapy
genetic factors
geriatric emergency
giant cell
global challenges
global sars-cov-2
global scale
global vaccine
government interventions
group study
group testing
growth rates
gynecological cancers
hamster model
hand trauma
head-to-head comparison
health care-associated
health guidelines
health inequality
health laboratory
health preparedness
health treatment
healthcare access
healthcare utilization
healthy adults
heart injury
heat shock
helmet cpap
high volume
high-dose intravenous
homeless population
homeless shelters
hospice care
host genetics
human heart
human pluripotent
human resources
humanitarian settings
identify covid-19
iii interferons
il-6 levels
illness among
immune function
immune profiling
immunosuppressive drugs
improvement project
increased prevalence
independent predictor
index case
india using
indigenous populations
infected covid-19
infected individuals
infection dynamics
infection induces
infections including
inflammatory pathways
influenza activity
informal caregivers
infoveillance study
initial period
initial report
injury caused
inpatient care
inpatient psychiatric
interim analysis
international public
international recommendations
interprofessional education
interventional neurology
intestinal inflammation
iranian patients
ischemic strokes
italian multicenter
junior doctors
keep calm
key points
kidney failure
killer cell
labor market
laboratory medicine
laboratory test
learning lessons
lesions associated
lianhua qingwen
limited resource
lives matter
living practice
living review
lockdown restrictions
long-term health
long-term impact
longitudinal changes
longitudinal observational
lower covid-19
lung perfusion
maintenance therapy
management among
management system
managing children
march-june 2020
maternal covid-19
may provide
mechanistic insights
medical centre
medical emergencies
medical face
medical procedures
medical record
medical resource
medicine treatment
mental state
meteorological parameters
metformin use
mild cognitive
mild coronavirus
mild course
mitigating covid-19
mixed method
moderate coronavirus
molecular epidemiology
molecular tests
mononuclear cells
monte carlo
mortality across
mortality following
mri findings
multi-organ failure
multicenter italian
multicentre cross-sectional
multinational study
myeloid leukaemia
n-terminal domain
nasal spray
national institute
national level
nationwide observational
neck surgeons
necrosis factor
neonatal care
neonatal resuscitation
neurological complication
neuromuscular disorders
neutralising antibodies
new norm
new variants
new-onset diabetes
newborns born
next phase
nigella sativa
north italy
nosocomial outbreak
novel method
novel severe
novel strategy
novel treatment
nurses caring
nursing leadership
nursing management
nursing research
nursing workforce
nutritional management
obsessive compulsive
ocular manifestation
oncology departments
online study
online tool
open questions
oral healthcare
outbreak associated
outbreak control
outbreak management
outpatient services
outpatient setting
ovary syndrome
ozone therapy
paediatric intensive
pain patients
pandemic 2020
pandemic area
pandemic highlights
passive immunization
past pandemics
patent foramen
patient experiences
patient samples
patients needing
patterns among
paulo state
pcr assays
pediatric cardiac
pediatric palliative
pediatric sars-cov-2
people affected
perioperative covid-19
persistent covid-19
person-to-person transmission
pharmacological management
pharmacological treatments
phase 1/2
phase iii
physical fitness
physical therapist
pityriasis rosea
planned behavior
pneumonia cases
pneumonia patient
point-of-care diagnostics
polish society
polycystic ovary
polymerase inhibitors
polyneuritis cranialis
poor clinical
poor sleep
population data
population mental
population mortality
positive effects
positive impact
positive mothers
possible therapy
post-covid syndrome
post-exposure prophylaxis
postmortem examination
potent neutralization
potential applications
potential future
potential interactions
potential solution
potential strategy
potential threat
potential tool
practical aspects
practical implications
practical strategies
practice update
predicts mortality
predicts severe
preliminary observations
presenting manifestation
prevent coronavirus
primary school
prolonged covid-19
proof-of-concept study
protease using
protecting health
protection equipment
protection motivation
protein expression
protein levels
proteins using
provides insights
providing care
psoriatic patient
psychological correlates
psychological trauma
public inquiry
public places
pulmonary complications
pulmonary emboli
quality assurance
quarantine due
rapid adaptation
rapid antibody
rapid design
rapid online
rare diseases
real-world experience
recovery trial
red zone
reduces mortality
referral centre
related clinical
relative humidity
remote consultation
renal infarction
residency applicants
respiratory complications
response strategy
response system
retinal detachment
retinopathy screening
retrospective single-center
reveals multiple
reversed halo
rheumatology patients
ribonucleic acid
risk associated
rna load
robotic surgery
routine childhood
rt-pcr assays
rural hospitals
rural population
safe management
sars-cov-2 cases
sars-cov-2 challenge
sars-cov-2 inactivation
sars-cov-2 protein
sars-cov-2 rbd
sars-cov-2 strain
sars-cov-2-induced acute
says bma
school children
science education
screening approach
secondary analysis
secondary structure
sequence analysis
sequencing data
severe hypoxia
severity index
shared decision-making
shedding light
shufeng jiedu
silent hypoxia
single-center case
single-center cohort
six weeks
social connectedness
social consequences
social contact
social protection
social responsibility
social sciences
sociodemographic factors
south american
south korean
southern california
southern ethiopia
spinal anesthesia
squamous cell
stem cell-based
stent thrombosis
stock markets
stress management
stress test
stroke associated
stroke treatment
structure-activity relationship
structure-based design
student learning
students regarding
study comparing
successful covid-19
suicidal thoughts
supply shortages
support among
surface glycoprotein
surgery activity
surgery clinic
surgery due
surgery services
surgical face
surgical systems
surgical teams
suspected case
swab test
swiss university
symptom management
syndrome-related coronavirus
syrian hamster
systematic screening
systemic corticosteroids
systems thinking
take care
technical report
telehealth use
telehealth visits
telephone consultation
temporal dynamics
temporal evolution
tertiary children
test accuracy
therapeutic applications
therapeutic candidates
throat swabs
tomography manifestations
tomography scans
total hip
tract samples
training programme
transcriptome analysis
transmembrane serine
transthoracic echocardiography
trauma service
treat acute
treating coronavirus
treating severe
treatment outcomes
triage tool
trojan horse
two tertiary
undergraduate nursing
underlying mechanisms
unit admissions
united nations
universal covid-19
universal face
using technology
using virtual
using x-ray
vaccination rates
vaccine clinical
vaccine dose
vaccines among
vascular endothelial
vascular surgeons
vesicular stomatitis
viral detection
viral evolution
viral hepatitis
viral proteins
viral spike
virtual clinical
virtual conferences
virtual consultations
visual detection
vulnerable people
wastewater treatment
wearable devices
without rna
woman infected
work engagement
worker safety
workers following
worldwide survey
worse prognosis
yangtze river
year medical
younger patients
"clinical" course
2019 global
2019 transmission
2020-january 2021
23:59 aest
6-month follow-up
abbott architect
academic emergency
achilles heel
acral lesions
across countries
across england
across two
active site
activity level
acute hemorrhagic
acutely ill
addiction medicine
adjusted effect
advanced cancer
advanced life
adverse event
adverse impact
aesthetic surgery
age structure
air medical
airway epithelium
allergien auf
alliance registry
alternative care
american countries
american journal
among high-risk
among sars-cov-2
among severe
anaesthetic management
anal swabs
analytical performance
androgenetic alopecia
anesthesia care
anesthesia management
anesthesia society
anhui province
ankle surgery
anorexia nervosa
anti-inflammatory treatment
antibody therapies
antiviral activities
antiviral efficacy
antiviral immunity
antiviral therapeutics
application cycle
april-june 2020
arab countries
ards due
around covid-19
artery aneurysm
asked questions
assessing covid-19
associated mortality
asymptomatic coronavirus
atrioventricular block
attitude towards
automatic detection
b-cell epitopes
backbone chemical
barrier device
behavior changes
behavioral intentions
benefit-risk assessment
binding sites
biomarkers associated
black community
blood coagulation
blood donations
blood mononuclear
blood spots
brain mri
brazilian population
brugada syndrome
caesarean section
cancer services
cancer survivorship
cancer treated
candidate drug
cannula oxygen
cardiac surgical
cardiovascular imaging
cardiovascular surgery
care amid
care clinicians
care nursing
care practices
care using
case data
case numbers
case rates
case volume
case volumes
cell counts
cell epitope
cell receptors
cell subsets
cell types
cell-based therapy
cell-free dna
cell-mediated immunity
center cohort
central london
cerebrovascular diseases
challenges associated
challenging times
changes among
changes due
changing landscape
changing trends
chart review
chic study
children following
chinese public
chloroquine phosphate
cholinergic anti-inflammatory
chronic fatigue
chronic hepatitis
chronic lung
citizen science
city metropolitan
clinic visits
clinical activity
clinical dental
clinical frailty
clinical settings
clinically approved
cloth face
cochlear implant
cochrane rehabilitation
cognitive decline
coherence tomography
cohort studies
collaborative research
collateral effect
collective action
colony-stimulating factor
combat coronavirus
commercial assays
comparative review
comparison study
complement inhibition
comprehensive literature
concerns among
confinement measures
confinement period
control interventions
control measure
coping among
corneal transplantation
coronary thrombosis
coronavirus detection
coronavirus tests
corr insights
correlates among
corticosteroid use
counter covid-19
covid vaccination
covid-19 alert
covid-19 biomarkers
covid-19 cardiac
covid-19 communication
covid-19 concerns
covid-19 contact-tracing
covid-19 conundrum
covid-19 daily
covid-19 designated
covid-19 despite
covid-19 economic
covid-19 exit
covid-19 hotspot
covid-19 immunopathology
covid-19 intubation
covid-19 lessons
covid-19 lethality
covid-19 literature
covid-19 mental
covid-19 molecular
covid-19 new
covid-19 older
covid-19 positivity
covid-19 presentation
covid-19 recovered
covid-19 results
covid-19 serological
covid-19 seroprevalence
covid-19 surgical
covid-19 waves
covid-19-related anxiety
covid-19-related fear
covid-19-related pneumonia
covid-19-related respiratory
crisis communication
cross-national online
cumulative incidence
current progress
cytokine profiles
cytokine response
daily practice
daily situation
data show
dead space
death cases
decompensated cirrhosis
defeat covid-19
delivery unit
dental clinic
dental treatment
depression levels
der deutschen
dermatology outpatient
dermatology residents
des patients
diabetes metab
diagnosing sars-cov-2
diagnosis using
diagnostic capacity
different scenarios
digestive surgery
dipeptidyl peptidase-4
disaster management
disaster risk
discussion paper
disease cases
disease epidemic
diseases 2019
diseases society
double trouble
double whammy
dpp-4 inhibitors
droplet digital
droplet transmission
drug supply
dual role
dynamics model
early assessment
early observations
early period
early predictors
early recognition
early rehabilitation
echocardiographic findings
economic evaluation
ectopic pregnancy
education amid
effective use
elderly woman
electrical impedance
electrochemical biosensors
electronic devices
emergency admissions
emergency calls
emergency setting
emerging human
emerging trends
emotional reactions
empirical analysis
end-stage kidney
end-stage renal
endemic area
endoscopy center
endoscopy practice
endothelial damage
ensuring access
epidemic models
epidermal necrolysis
equation model
estimating covid-19
ethical analysis
evaluation study
everyday life
evolutionary dynamics
evolving pandemic
external quality
eye banking
eye hospital
face covering
false positives
family presence
fatality ratios
feline coronavirus
fellowship program
female patient
fertility treatment
fever screening
fighting coronavirus
financial impact
first half
first outbreak
flow assays
flu season
four commercial
frailty scale
french experience
frequently asked
furin cleavage
future care
future management
gas exchange
gastrointestinal involvement
gastrointestinal surgery
gegen covid-19
general anesthesia
geographic disparities
german respiratory
get back
glycaemic control
government response
green tea
health 2020
health agency
health apps
health behaviour
health considerations
health diplomacy
health economics
health facility
health infrastructure
health monitoring
health nurses
health outcome
health practitioners
healthcare demand
healthy patient
heart block
help fight
hemoglobin level
hemorrhagic fever
high affinity
high impact
high seroprevalence
highly contagious
highly infectious
histopathologic findings
hiv patients
homeless people
hope covid-19
hospital beds
hospital personnel
hospitalization among
household food
household members
human antibodies
human development
human disease
human umbilical
humoral responses
hunan province
hydroxychloroquine sulfate
hypoxic respiratory
icu nurses
iga antibodies
immigrant communities
immunological responses
immunomodulatory therapies
impact analysis
impedance tomography
implantable electronic
improve outcomes
in-silico approach
